gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcd,at,bkvlps,csho,dt,ebit,ebitda,epspi,fincf,gp,ivncf,oancf,revt,teq,costat,mkvalt
001075,12/31/2009,2009,INDL,C,D,STD,PNW,723484101,PINNACLE WEST CAPITAL CORP,USD,11808.1550,32.6920,101.4350,,580.2260,984.5570,0.6800,-286.0150,984.5570,-704.9170,1031.0650,3297.1010,3345.6800,A,3710.4923
001075,12/31/2010,2010,INDL,C,D,STD,PNW,723484101,PINNACLE WEST CAPITAL CORP,USD,12362.7030,33.8634,108.7700,,723.8840,1138.4390,3.2800,-209.7470,1138.4390,-575.9000,750.4570,3263.6450,3775.2260,A,4508.5165
001075,12/31/2011,2011,INDL,C,D,STD,PNW,723484101,PINNACLE WEST CAPITAL CORP,USD,13111.0180,34.9839,109.2460,,746.5080,1173.5620,3.1100,-420.1810,1173.5620,-782.0070,1125.5830,3241.3790,3930.5860,A,5263.4723
001075,12/31/2012,2012,INDL,C,D,STD,PNW,723484101,PINNACLE WEST CAPITAL CORP,USD,13379.6150,36.2010,109.7430,,851.7550,1256.0910,3.4800,-305.5090,1256.0910,-872.9940,1171.1220,3301.8040,4102.2890,A,5594.6981
001075,12/31/2013,2013,INDL,C,D,STD,PNW,723484101,PINNACLE WEST CAPITAL CORP,USD,13508.6860,38.0686,110.1820,,846.3230,1262.0310,3.6900,-160.5820,1262.0310,-1009.4010,1153.3070,3454.6280,4340.4600,A,5830.8314
001075,12/31/2014,2014,INDL,C,D,STD,PNW,723484101,PINNACLE WEST CAPITAL CORP,USD,14313.5320,39.4994,110.5710,,811.2420,1228.6000,3.5900,-178.8810,1228.6000,-922.6680,1099.6270,3491.6320,4519.1020,A,7553.1050
001075,12/31/2015,2015,INDL,C,D,STD,PNW,723484101,PINNACLE WEST CAPITAL CORP,USD,15028.2580,41.3040,110.9800,,854.6020,1349.0240,3.9400,3.7900,1349.0240,-1066.2330,1094.3270,3495.4430,4719.4570,A,7155.9904
001075,12/31/2016,2016,INDL,C,D,STD,PNW,723484101,PINNACLE WEST CAPITAL CORP,USD,16004.2530,43.1449,111.3370,,855.9840,1341.8130,3.9700,198.0810,1341.8130,-1252.0780,1023.3900,3498.6820,4935.9120,A,8687.6261
001078,12/31/1950,1950,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,77.6000,15.1168,3.7400,,19.0300,20.1000,,,44.5800,,,73.5000,,A,
001078,12/31/1951,1951,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,95.1000,15.8503,3.7400,,20.5100,21.8600,,,50.1000,,,84.4000,,A,
001078,12/31/1952,1952,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,93.7000,16.2013,3.7400,,15.5500,17.3100,,,47.3700,,,85.5000,,A,
001078,12/31/1953,1953,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,94.3000,16.3797,3.7400,,17.2000,19.1400,,,50.8100,,,88.1000,,A,
001078,12/31/1954,1954,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,97.2000,16.7930,3.7400,,16.8100,18.8400,,,52.5300,,,88.1000,,A,
001078,12/31/1955,1955,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,98.4000,17.0677,3.7390,,19.1400,21.3600,,,56.5800,,,91.7000,,A,
001078,12/31/1956,1956,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,102.6000,18.0348,3.7390,,21.2700,23.5100,,,60.6200,,,96.8000,,A,
001078,12/31/1957,1957,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,113.9000,19.4413,3.7410,,24.6800,27.0400,,,70.5500,,,111.3000,,A,
001078,12/31/1958,1958,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,120.2000,21.0713,3.7730,,24.7800,27.3400,,,73.0800,,,116.6000,,A,
001078,12/31/1959,1959,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,127.4000,22.8026,3.8140,,24.5200,27.5500,,,75.5000,,,122.6000,,A,
001078,12/31/1960,1960,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,135.4000,24.1096,3.8220,,22.4500,25.9500,,,76.8100,,,126.0000,,A,
001078,12/31/1961,1961,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,146.0000,26.3853,3.9660,,22.5500,26.4000,,,82.2100,,,129.9000,,A,
001078,12/31/1962,1962,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,163.5000,28.3184,3.9920,,29.4000,33.2100,,,92.8600,,,144.1000,,A,
001078,12/31/1963,1963,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,178.9000,30.6307,4.0160,,34.9380,39.1480,4.4100,,104.8250,,,158.6480,,A,
001078,12/31/1964,1964,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,209.4000,11.5000,13.1830,,43.8300,49.0720,1.7100,,131.4630,,,212.5860,,A,
001078,12/31/1965,1965,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,223.7000,12.3388,13.1840,,45.3400,51.0800,1.8700,,144.4100,,,236.8000,,A,
001078,12/31/1966,1966,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,249.4000,13.5257,13.2820,,49.0860,55.9600,2.0300,,156.3460,,,265.8040,,A,
001078,12/31/1967,1967,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,288.9000,14.6137,13.3640,,52.2790,60.1380,2.1000,,174.5940,,,303.3410,,A,
001078,12/31/1968,1968,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,345.4000,15.9338,13.4580,,64.9200,74.0100,2.3500,,202.8100,,,351.0000,,A,
001078,12/31/1969,1969,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,387.6090,16.2011,13.4950,,71.2200,82.2300,2.3700,,228.0200,,,403.9000,,A,
001078,12/31/1970,1970,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,434.0680,18.0508,13.5060,,76.9330,89.2150,2.9200,,253.4060,,,457.5030,,A,
001078,12/31/1971,1971,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,464.6050,18.6796,13.5160,,38.4890,51.6720,1.7100,,224.7430,,,458.1050,,A,
001078,12/31/1972,1972,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,539.0840,20.6843,13.5710,,68.0300,82.7020,2.8800,,265.6670,,,521.8180,,A,
001078,12/31/1973,1973,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,666.4060,22.9954,13.6230,,77.8920,94.1040,3.3500,,304.8040,,,620.3980,,A,
001078,12/31/1974,1974,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,817.3160,25.6924,13.6230,,97.0600,115.0100,4.0000,,363.4930,,,765.4150,,A,
001078,12/31/1975,1975,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,925.5170,14.7214,27.3070,,121.3350,142.9760,2.5700,,434.8430,,,940.6600,,A,
001078,12/31/1976,1976,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,1076.1830,19.1479,29.4790,,150.3480,176.8650,3.2600,,491.1840,,,1084.8560,,A,
001078,12/31/1977,1977,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,1243.4580,22.0793,29.6450,,194.8370,222.3760,3.9600,,569.3690,,,1244.9760,,A,
001078,12/31/1978,1978,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,1453.2330,12.8750,60.0780,,226.7690,262.9130,2.4800,,658.1390,,,1445.0170,,A,
001078,12/31/1979,1979,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,1729.2960,14.8607,60.2950,,274.6160,314.5440,2.9700,,779.6100,,,1683.1680,,A,
001078,12/31/1980,1980,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,2062.8320,16.6317,61.7630,,339.0010,386.3310,3.4600,,942.0920,,,2038.1540,,A,
001078,12/31/1981,1981,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,2355.6130,9.4045,122.5000,,415.5490,479.3090,2.0100,,1106.8760,,,2342.5210,,A,
001078,12/31/1982,1982,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,2566.9090,10.7358,122.1040,,489.8670,573.9090,2.3700,,1266.0160,,,2602.4450,,A,
001078,12/31/1983,1983,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,2824.1280,11.7086,121.0980,,604.2750,704.8950,2.8600,,1510.8630,,,2927.8720,,A,
001078,12/31/1984,1984,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,3172.8970,13.3298,120.2340,,676.5180,805.2180,3.3400,,1667.3240,,,3103.9620,,A,
001078,12/31/1985,1985,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,3468.3730,15.6416,119.5950,,737.1470,892.9190,3.8800,,1821.1110,,,3360.2730,,A,
001078,12/31/1986,1986,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,3865.6090,7.7737,228.8390,,878.6110,1078.1130,2.3200,,2138.7340,,,3807.6340,,A,
001078,12/31/1987,1987,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,4385.7370,9.2332,226.7310,,1005.6710,1249.3540,2.7800,,2529.6840,,,4387.8760,,A,
001078,12/31/1988,1988,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,4825.1130,10.9615,224.8460,,1102.0170,1372.9200,3.3300,-392.5720,2854.7350,-431.2130,965.3610,4936.9910,,A,
001078,12/31/1989,1989,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,4851.6350,12.3233,221.2400,,1221.1120,1528.4430,3.8500,-935.9210,3130.4270,-392.1560,959.8560,5379.7510,,A,
001078,12/31/1990,1990,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,5563.1510,6.6030,429.1410,,1406.0410,1761.9270,2.2200,-558.2050,3604.4760,-618.2670,1200.8840,6158.6820,,A,
001078,12/31/1991,1991,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,6255.2660,7.5317,425.2650,,1557.0300,1936.0470,2.5500,-779.8220,4115.6330,-642.1060,1453.2090,6876.5880,,A,
001078,12/31/1992,1992,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,6941.2360,4.0041,836.0520,,1741.0120,2168.7940,1.4700,-657.4820,4774.4210,-667.5770,1388.8490,7851.9120,,A,
001078,12/31/1993,1993,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,7688.5690,4.4755,821.1300,,1957.9660,2442.0470,1.6900,-863.8670,5207.1970,-793.8380,1846.9090,8407.8430,,A,
001078,12/31/1994,1994,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,8523.7240,5.0411,803.2800,,2144.2070,2654.7110,1.8700,-1279.9220,5672.6820,-944.0850,2212.1370,9156.0090,,A,
001078,12/31/1995,1995,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,9412.5800,5.5847,787.3070,,2382.9040,2949.3270,2.1200,-933.8730,6252.8120,-1037.7230,1965.5810,10012.1940,,A,
001078,12/31/1996,1996,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,11125.6000,6.2240,774.4490,,2654.0610,3340.1460,2.4100,-592.2880,6967.5470,-1955.2410,2382.0620,11013.4600,,A,
001078,12/31/1997,1997,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,12061.0680,6.5420,764.0940,,2850.4260,3578.1800,2.7200,-1308.4990,7565.5380,-1197.6710,2628.7670,11883.4620,,A,
001078,12/31/1998,1998,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,13216.2130,3.7687,1516.0630,,3117.9230,3902.1660,1.5300,-1233.6860,7867.6470,-1420.8660,2732.9010,12477.8450,,A,74287.0870
001078,12/31/1999,1999,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,14471.0440,4.8012,1547.0200,1336.956,3333.5750,4161.5810,1.5900,-1426.8260,8196.4480,-1198.2490,2937.5210,13177.6250,,A,56176.1638
001078,12/31/2000,2000,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,15283.2540,5.5442,1545.9340,1326.54,3262.0680,4089.4990,1.8000,-2147.9490,8334.7010,-617.6640,3099.6180,13745.9160,,A,74881.1781
001078,12/31/2001,2001,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,23296.4230,5.8278,1554.5300,4337.872,3537.9320,4705.9500,1.0000,4623.8160,10002.6820,-8384.8740,3566.8480,16285.2460,,A,86665.0475
001078,12/31/2002,2002,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,24259.1020,6.8228,1563.0680,4495.084,3940.8410,5118.1860,1.7900,-2309.9740,10567.7540,-1881.6200,4182.9440,17684.6630,10664.5530,A,62522.7200
001078,12/31/2003,2003,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,26715.3420,8.3555,1564.5180,5161.594,4164.7720,5438.7630,1.7600,-2006.2120,11585.1360,-1630.6050,3746.4480,19680.5610,13072.2580,A,72906.5388
001078,12/31/2004,2004,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,28767.4940,9.1831,1560.0240,4943.968,4455.3260,5744.0260,2.0700,-1138.3200,12220.5590,-3923.3900,5107.9430,19680.0160,14325.7830,A,72775.1196
001078,12/31/2005,2005,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,29141.2030,9.3652,1539.2350,6421.067,4835.3990,6194.3380,2.1700,-2592.3160,13275.6360,-720.0870,5174.4160,22287.8080,14415.2710,A,60692.0361
001078,12/31/2006,2006,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,36178.1720,9.1425,1537.2430,7104.94,4860.2190,6418.9690,1.1200,3621.9270,14716.9250,-11397.6290,5329.2410,22476.3220,14054.1860,A,74879.1065
001078,12/31/2007,2007,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,39713.9240,11.4707,1549.9100,10386.343,5523.5450,7378.4310,2.3400,-2312.6320,16873.0780,-1136.2770,5183.8430,25914.2380,17778.5400,A,87027.4465
001078,12/31/2008,2008,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,42419.2040,11.2595,1552.4330,10670.215,6477.0950,8315.9240,3.1600,-3485.9020,19100.3590,-2087.4910,7344.1910,29527.5520,17479.5510,A,82853.3492
001078,12/31/2009,2009,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,52416.6230,14.7345,1551.1680,11513.581,6903.7410,8993.2510,3.7100,1002.0190,19947.8880,-3698.7100,7275.1600,30764.7070,22898.7290,A,83747.5603
001078,12/31/2010,2010,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,59462.2660,14.4721,1546.9840,14568.487,8038.7810,10663.0860,2.9800,-1087.7410,23783.8340,-12188.3150,8735.9810,35166.7210,22476.4640,A,74116.0034
001078,12/31/2011,2011,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,60276.8930,15.5630,1570.3790,13066.718,8996.4480,12040.3420,3.0300,-6023.4550,26673.5730,260.8320,8970.0770,38851.2590,24526.1450,A,88302.4112
001078,12/31/2012,2012,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,67234.9440,16.9478,1576.6670,18394.125,9783.5150,12566.7220,3.7600,716.0930,27864.3990,-6081.2880,9314.4010,39873.9100,26813.2320,A,103271.6885
001078,12/31/2013,2013,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,42953.0000,16.2593,1548.0980,3397,2674.0000,4393.0000,1.6400,-6696.0000,12781.0000,-3929.0000,3324.0000,21848.0000,25267.0000,A,59338.5963
001078,12/31/2014,2014,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,41275.0000,14.2742,1508.0350,3463,2927.0000,4475.0000,1.5000,-2742.0000,12088.0000,-202.0000,3675.0000,20247.0000,21639.0000,A,67891.7357
001078,12/31/2015,2015,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,41247.0000,14.4031,1472.6650,5874,3372.0000,4844.0000,2.9400,-2236.0000,12683.0000,406.0000,2966.0000,20405.0000,21326.0000,A,66137.3852
001078,12/31/2016,2016,INDL,C,D,STD,ABT,002824100,ABBOTT LABORATORIES,USD,52666.0000,13.9442,1472.8690,20684,3622.0000,4975.0000,0.9400,11147.0000,12743.0000,-248.0000,3203.0000,20853.0000,20717.0000,A,56572.8983
001177,12/31/1959,1959,INDL,C,D,STD,AET,00817Y108,AETNA INC,USD,,,8.0000,,,,,,,,,,,A,
001177,12/31/1960,1960,INDL,C,D,STD,AET,00817Y108,AETNA INC,USD,,,8.0000,,,,,,,,,,,A,
001177,12/31/1961,1961,INDL,C,D,STD,AET,00817Y108,AETNA INC,USD,,,8.0000,,,,,,,,,,,A,
001177,12/31/1962,1962,INDL,C,D,STD,AET,00817Y108,AETNA INC,USD,,,8.0000,,,,,,,,,,,A,
001177,12/31/1963,1963,INDL,C,D,STD,AET,00817Y108,AETNA INC,USD,,,8.0000,,,,,,,,,,,A,
001177,12/31/1964,1964,INDL,C,D,STD,AET,00817Y108,AETNA INC,USD,,,25.1060,,,,,,,,,,,A,
001177,12/31/1965,1965,INDL,C,D,STD,AET,00817Y108,AETNA INC,USD,,,25.1060,,,,,,,,,,,A,
001177,12/31/1966,1966,INDL,C,D,STD,AET,00817Y108,AETNA INC,USD,,,25.1060,,,,,,,,,,,A,
001177,12/31/1967,1967,INDL,C,D,STD,AET,00817Y108,AETNA INC,USD,,,25.1060,,,,,,,,,,,A,
001177,12/31/1968,1968,INDL,C,D,STD,AET,00817Y108,AETNA INC,USD,,,25.1060,,,,,,,,,,,A,
001177,12/31/1969,1969,INDL,C,D,STD,AET,00817Y108,AETNA INC,USD,,,25.1060,,,,,,,,,,,A,
001177,12/31/1970,1970,INDL,C,D,STD,AET,00817Y108,AETNA INC,USD,,,26.4060,,,,,,,,,,,A,
001177,12/31/1971,1971,INDL,C,D,STD,AET,00817Y108,AETNA INC,USD,,,26.6700,,,,,,,,,,,A,
001177,12/31/1972,1972,INDL,C,D,STD,AET,00817Y108,AETNA INC,USD,12359.9020,58.8750,26.4610,,260.6880,260.6880,6.3500,,260.6860,,,4139.9690,,A,
001177,12/31/1973,1973,INDL,C,D,STD,AET,00817Y108,AETNA INC,USD,13104.9020,58.3849,26.3890,,262.3690,262.3690,7.4200,,262.3670,,,4658.8360,,A,
001177,12/31/1974,1974,INDL,C,D,STD,AET,00817Y108,AETNA INC,USD,13880.7030,25.4208,52.8830,,192.3560,192.3560,2.8870,,192.3550,,,5126.6090,,A,
001177,12/31/1975,1975,INDL,C,D,STD,AET,00817Y108,AETNA INC,USD,15464.4020,28.3296,53.1330,,162.7140,162.7140,2.0080,,162.7150,,,6012.9140,,A,
001177,12/31/1976,1976,INDL,C,D,STD,AET,00817Y108,AETNA INC,USD,18191.4020,32.6696,53.3830,,389.6570,389.6570,3.9690,,389.6600,,,7114.3440,,A,
001177,12/31/1977,1977,INDL,C,D,STD,AET,00817Y108,AETNA INC,USD,20806.3050,38.0730,53.8730,,606.2770,606.2770,7.8700,,606.2770,,,8052.1050,,A,
001177,12/31/1978,1978,INDL,C,D,STD,AET,00817Y108,AETNA INC,USD,24268.2070,45.4573,53.8810,,720.7390,720.7390,9.2900,,720.7380,,,9359.7930,,A,
001177,12/31/1979,1979,INDL,C,D,STD,AET,00817Y108,AETNA INC,USD,30228.5080,35.5779,80.6220,,718.3280,718.2560,7.2500,,718.3280,,,11346.3010,,A,
001177,12/31/1980,1980,INDL,C,D,STD,AET,00817Y108,AETNA INC,USD,35752.7070,40.7872,80.4420,,565.8000,565.8000,6.9600,,565.8050,,,13142.7030,,A,
001177,12/31/1981,1981,INDL,C,D,STD,AET,00817Y108,AETNA INC,USD,39630.6090,42.9011,80.2590,,436.6000,436.6000,5.7500,,436.6020,,,13398.1020,,A,
001177,12/31/1982,1982,FS,C,D,STD,AET,00817Y108,AETNA INC,USD,44210.8000,,,,,,,,,,,14400.5000,,A,
001177,12/31/1982,1982,INDL,C,D,STD,AET,00817Y108,AETNA INC,USD,44210.8130,44.0361,99.4980,,426.9000,426.9000,4.7200,,426.9020,,,14164.4020,,A,
001177,12/31/1983,1983,FS,C,D,STD,AET,00817Y108,AETNA INC,USD,47626.2000,,,,,,,,,,,14579.5000,,A,
001177,12/31/1983,1983,INDL,C,D,STD,AET,00817Y108,AETNA INC,USD,47626.2110,41.4042,99.5190,,444.4000,444.4000,3.3100,,444.4030,,,14410.6020,,A,
001177,12/31/1984,1984,FS,C,D,STD,AET,00817Y108,AETNA INC,USD,51028.5000,,,,,,,,,,,15543.5000,,A,
001177,12/31/1984,1984,INDL,C,D,STD,AET,00817Y108,AETNA INC,USD,51028.5120,38.7394,99.9550,,318.8000,318.8000,1.0400,,318.8010,,,15411.0040,,A,
001177,12/31/1985,1985,FS,C,D,STD,AET,00817Y108,AETNA INC,USD,58293.6000,,,,,,,,,,,18375.5000,,A,
001177,12/31/1985,1985,INDL,C,D,STD,AET,00817Y108,AETNA INC,USD,58293.6170,41.5220,110.3560,,587.2000,587.2000,3.3200,,587.2030,,,18612.1050,,A,
001177,12/31/1986,1986,FS,C,D,STD,AET,00817Y108,AETNA INC,USD,66829.9000,,,,,,,,,,,20575.0000,,A,
001177,12/31/1986,1986,INDL,C,D,STD,AET,00817Y108,AETNA INC,USD,66829.8750,48.8141,112.6150,,1024.1000,1024.1000,9.1200,,1024.1010,,,20482.9060,,A,
001177,12/31/1987,1987,FS,C,D,STD,AET,00817Y108,AETNA INC,USD,72754.3000,,,,,,,,,,,22346.2000,,A,
001177,12/31/1987,1987,INDL,C,D,STD,AET,00817Y108,AETNA INC,USD,72754.3130,53.5554,113.6170,,1062.7000,1062.7000,7.9500,,1062.7030,,,22114.1050,,A,
001177,12/31/1988,1988,FS,C,D,STD,AET,00817Y108,AETNA INC,USD,81414.6000,,,,,,,,,,,24702.7000,,A,
001177,12/31/1988,1988,INDL,C,D,STD,AET,00817Y108,AETNA INC,USD,81414.5630,58.1141,112.2310,,868.0000,868.0000,6.2400,-574.5000,868.0040,-4006.0010,4694.8980,24296.4060,,A,
001177,12/31/1989,1989,FS,C,D,STD,AET,00817Y108,AETNA INC,USD,87099.0000,,,,,,,,,,,20047.8000,,A,
001177,12/31/1989,1989,INDL,C,D,STD,AET,00817Y108,AETNA INC,USD,87099.0000,61.9431,111.9850,,923.7000,923.7000,6.0200,709.6000,923.6990,-2537.8000,2619.6000,19671.4020,,A,
001177,12/31/1990,1990,FS,C,D,STD,AET,00817Y108,AETNA INC,USD,89300.7000,,,,,,,,,,,19428.3000,,A,
001177,12/31/1990,1990,INDL,C,D,STD,AET,00817Y108,AETNA INC,USD,89300.6880,64.2285,110.1130,,737.2000,737.2000,5.5200,552.3000,737.2030,-2668.9000,1558.4000,19020.5000,,A,
001177,12/31/1991,1991,FS,C,D,STD,AET,00817Y108,AETNA INC,USD,91987.6000,,,,,,,,,,,19650.8000,,A,
001177,12/31/1991,1991,INDL,C,D,STD,AET,00817Y108,AETNA INC,USD,91987.5630,67.0922,110.0650,,523.7000,523.7000,4.5900,-1108.4000,523.7030,2228.2000,-20.5000,19195.5980,,A,
001177,12/31/1992,1992,FS,C,D,STD,AET,00817Y108,AETNA INC,USD,89928.2000,,,,,,,,,,,17945.6000,,A,
001177,12/31/1992,1992,INDL,C,D,STD,AET,00817Y108,AETNA INC,USD,89928.1880,65.6416,110.2700,,-34.3000,-34.3000,0.5100,-2110.5000,-34.2970,2203.0000,-578.1000,17497.1990,,A,
001177,12/31/1993,1993,FS,C,D,STD,AET,00817Y108,AETNA INC,USD,100036.7000,,,,,,,,,,,17545.3000,,A,
001177,12/31/1993,1993,INDL,C,D,STD,AET,00817Y108,AETNA INC,USD,100037.0000,62.7721,112.2010,,508.0010,,-3.2900,-455.2000,508.0010,796.7000,-1187.2000,17117.6990,,A,
001177,12/31/1994,1994,FS,C,D,STD,AET,00817Y108,AETNA INC,USD,94172.5000,,,,,,,,,,,17936.0000,,A,
001177,12/31/1994,1994,INDL,C,D,STD,AET,00817Y108,AETNA INC,USD,94172.5000,48.8470,112.6580,,756.9000,947.0000,4.1400,-1613.0000,947.0000,2758.7000,254.1000,17524.7000,,A,
001177,12/31/1995,1995,FS,C,D,STD,AET,00817Y108,AETNA INC,USD,84323.7000,,,,,,,,,,,13310.5000,,A,
001177,12/31/1995,1995,INDL,C,D,STD,AET,00817Y108,AETNA INC,USD,84323.7000,63.3922,114.7270,,842.1000,1017.9000,2.2100,-1345.5000,1017.9000,-79.6000,859.2000,12978.0000,,A,
001177,12/31/1996,1996,FS,C,D,STD,AET,00817Y108,AETNA INC,USD,92912.9000,,,,,,,,,,,15360.9000,,A,
001177,12/31/1996,1996,INDL,C,D,STD,AET,00817Y108,AETNA INC,USD,92912.9000,66.7908,150.0850,,1169.4000,1348.2000,4.7400,-558.6000,1348.2000,425.4000,-883.2000,15163.2000,,A,
001177,12/31/1997,1997,FS,C,D,STD,AET,00817Y108,AETNA INC,USD,96000.6000,,,,,,,,,,,18744.9000,,A,
001177,12/31/1997,1997,INDL,C,D,STD,AET,00817Y108,AETNA INC,USD,96000.6000,70.8529,145.7950,,1478.0000,1784.2000,5.6700,-1303.0000,1784.2000,1371.0000,285.3000,18488.7000,,A,
001177,12/31/1998,1998,FS,C,D,STD,AET,00817Y108,AETNA INC,USD,105148.1000,,,,,,,,,,,20754.0000,,A,11107.5896
001177,12/31/1998,1998,INDL,C,D,STD,AET,00817Y108,AETNA INC,USD,105129.9000,74.5139,141.2730,2489.5,1562.6000,,5.5000,-635.7000,1562.6000,-130.2000,808.6000,20433.7000,,A,11107.5896
001177,12/31/1999,1999,FS,C,D,STD,AET,00817Y108,AETNA INC,USD,112839.0000,,,,,,,,,,,26452.7000,,A,7963.3833
001177,12/31/1999,1999,INDL,C,D,STD,AET,00817Y108,AETNA INC,USD,112839.0000,74.9252,142.6810,2677.9,1452.6000,,4.7600,-1217.4000,1452.6000,-159.8000,1669.1000,26347.0000,,A,7963.3833
001177,12/31/2000,2000,FS,C,D,STD,AET,00817Y108,AETNA INC,USD,47445.7000,,,,,,,,,,,26949.0000,,A,5856.2927
001177,12/31/2000,2000,INDL,C,D,STD,AET,00817Y108,AETNA INC,USD,47445.7000,71.0081,142.6190,0,661.9000,,0.9000,-1503.6000,661.9000,1007.6000,811.1000,26818.9000,,A,5856.2927
001177,12/31/2001,2001,FS,C,D,STD,AET,00817Y108,AETNA INC,USD,43255.1000,,,,,,,,,,,25377.9000,,A,4759.3353
001177,12/31/2001,2001,INDL,C,D,STD,AET,00817Y108,AETNA INC,USD,43255.1000,68.5560,144.2660,1591.3,-63.6000,534.0000,-1.9500,-544.2000,534.0000,323.9000,-34.0000,25170.6000,,A,4759.3353
001177,12/31/2002,2002,FS,C,D,STD,AET,00817Y108,AETNA INC,USD,40047.5000,,,,,,,,,,,20045.9000,,A,6166.6019
001177,12/31/2002,2002,INDL,C,D,STD,AET,00817Y108,AETNA INC,USD,40047.5000,46.5439,149.9660,1633.2,825.3000,1126.8000,-16.9400,-512.4000,1126.8000,610.7000,306.4000,19878.7000,6980.0000,A,6166.6019
001177,12/31/2003,2003,FS,C,D,STD,AET,00817Y108,AETNA INC,USD,40950.2000,,,,,,,,,,,18108.8000,,A,10307.5719
